class_id,class_name,image_level_percent
3,C3,7.69309997558593
3,C3,7.01255798339843
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,1.8989562988281201
3,C3,1.8089294433593701
3,C3,1.67999267578125
3,C3,2.9270172119140603
3,C3,1.17912292480468
3,C3,0.0
3,C3,1.35917663574218
3,C3,0.10299682617186999
3,C3,0.0
3,C3,0.0
3,C3,6.40640258789062
3,C3,6.48307800292968
3,C3,15.938949584960929
3,C3,8.525466918945309
3,C3,9.79423522949218
3,C3,12.43247985839843
3,C3,8.51860046386718
3,C3,7.11250305175781
3,C3,4.8351287841796795
3,C3,7.51686096191406
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,12.59841918945312
3,C3,18.59703063964843
3,C3,15.144729614257809
3,C3,22.72529602050781
3,C3,29.30755615234375
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,5.36346435546875
3,C3,5.69801330566406
3,C3,1.54685974121093
3,C3,4.332733154296871
3,C3,2.00576782226562
3,C3,0.0
3,C3,0.0
3,C3,0.65155029296875
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.42686462402343006
3,C3,0.08926391601562
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,5.3615570068359295
3,C3,4.39300537109375
3,C3,4.0019989013671795
3,C3,14.342880249023429
3,C3,7.81898498535156
3,C3,0.0
3,C3,0.0
3,C3,0.20217895507812
3,C3,0.7656097412109301
3,C3,0.6572723388671801
3,C3,12.31956481933593
3,C3,8.16001892089843
3,C3,5.2215576171875
3,C3,10.54611206054687
3,C3,7.65113830566406
3,C3,1.28097534179687
3,C3,5.21697998046875
3,C3,1.22642517089843
3,C3,0.9967803955078101
3,C3,3.7841796875
3,C3,3.27033996582031
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.0
3,C3,0.44136047363281
3,C3,0.0
3,C3,0.0
3,C3,2.71530151367187
3,C3,12.364578247070309
3,C3,16.86210632324218
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,1.05552673339843
4,C4,0.21514892578125
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
